prefLabel,auteurslies,name,birth_date,date_of_death
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb104396260#about,Alfred Jousselin,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb104479674#about,Paul Peltier,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb104396260#about,Alfred Jousselin,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12997839s#about,Amélie Ernst,1836,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb126860179#about,François Montel,1900,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb126860179#about,François Montel,1900,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12997839s#about,Amélie Ernst,1836,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10347618x#about,Edgar Courtois,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13006182g#about,Louis Ayral,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17713055j#about,H. Nouel,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130604#about,A. Dieuaide,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb177130786#about,D. Arm,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb17714205s#about,Robert de Jarville,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb14701994t#about,Carole Thibaut,1969,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb14801894q#about,Prosper Pascal,1825,1880
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11925725r#about,Eugène Sue,1804,1857
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11909455d#about,Alphonse Karr,1808,1890
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11911400d#about,Théophile Lavallée,1804,1867
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11925237c#about,Frédéric Soulié,1800,1847
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119027008#about,Octave Feuillet,1821,1890
Auteur du texte,http://data.bnf.fr/ark:/12148/cb124014563#about,Jules Janin,1804,1874
Auteur du texte,http://data.bnf.fr/ark:/12148/cb124595957#about,Armand Marrast,1801,1852
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11894022t#about,Eugène Briffault,1799,1854
Auteur du texte,http://data.bnf.fr/ark:/12148/cb136036407#about,Agénor Altaroche,1811,1884
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10319155m#about,Antonin Louis,1845,1915
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12738178d#about,René Peter,1872,1947
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11888470j#about,Alphonse Allais,1854,1905
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11920094f#about,Edgar Allan Poe,1809,1849
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119172903#about,Alfred de Musset,1810,1857
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb118905823#about,Charles Baudelaire,1821,1867
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13893072d#about,Claude Debussy,1862,1918
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11914131k#about,Stéphane Mallarmé,1842,1898
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb118922686#about,Francis Blanche,1921,1974
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11907966z#about,Victor Hugo,1802,1885
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13481171z#about,Antoine Bélanger,1804,1878
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb138946384#about,Charles Gounod,1818,1893
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13898072m#about,Jacques Offenbach,1819,1880
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13899553z#about,Franz Schubert,1797,1828
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb139216849#about,Jean Lenoir,1891,1976
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14783881b#about,Claude Rolland,1920,1993
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14785271v#about,Charles Koechlin,1867,1950
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb138963452#about,Agustín Lara,1897,1970
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb146551697#about,Pierre Destailles,1909,1990
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb148356446#about,Jean Delettre,1902,1980
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14836833b#about,Jean-Raymond Baltel,,1977
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14836833b#about,Jean-Raymond Baltel,,1977
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb122060696#about,Hans Georg Nägeli,1773,1836
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13899772s#about,Friedrich Silcher,1789,1860
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13984603f#about,Felix Mendelssohn Bartholdy,1809,1847
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb16363788n#about,Richard Hammer,1828,1907
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb127657032#about,Axel Kjerulf,1884,1964
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb148035993#about,Vaclav Jindřich Veit,1806,1864
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14836833b#about,Jean-Raymond Baltel,,1977
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb118930724#about,Jacques Bénigne Bossuet,1627,1704
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11896324t#about,François-René de Chateaubriand,1768,1848
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11900134f#about,Denis Diderot,1713,1784
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11910267w#about,Jean de La Fontaine,1621,1695
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119108008#about,Alphonse de Lamartine,1790,1869
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119234065#about,Louis de Rouvroy Saint-Simon,1675,1755
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119234123#about,Charles-Augustin Sainte-Beuve,1804,1869
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11923895q#about,Paul Scarron,1610,1660
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11924578j#about,Marie de Rabutin-Chantal Sévigné,1626,1696
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12013421f#about,Pierre-Jean de Béranger,1780,1857
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb120405448#about,Nicolas Boileau,1636,1711
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb124429885#about,Marc-Antoine Désaugiers,1772,1827
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12510937b#about,Louis Bourdaloue,1632,1704
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12517704h#about,Jean-Léonor Le Gallois Grimarest,1659,1713
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11916253n#about,Honoré-Gabriel Riqueti Mirabeau,1749,1791
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12198548s#about,Georges-Jacques Danton,1759,1794
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11916418p#about,,1622,1673
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11928669t#about,,1694,1778
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13899567n#about,Robert Schumann,1810,1856
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb139500276#about,Friedrich Wilhelm Kücken,1810,1882
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb139873218#about,Georg Friedrich Händel,1685,1759
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13487369d#about,André Cardinal Destouches,1672,1749
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb165815960#about,Marie Truillet-Soyer,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11897612w#about,François Coppée,1842,1908
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119029077#about,Robert de Flers,1872,1927
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11923345s#about,Henri de Saint-Georges,1799,1875
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12014925f#about,Edmond Haraucourt,1856,1941
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12465667h#about,Benjamin Godard,1849,1895
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13893987x#about,Friedrich von Flotow,1812,1883
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13897189c#about,Jules Massenet,1842,1912
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13897439n#about,André Messager,1853,1929
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13900518k#about,Paolo Tosti,1846,1916
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13990515d#about,Olivier Métra,1830,1889
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb147860408#about,Cécile Chaminade,1857,1944
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14832533j#about,Marcel Legay,1851,1915
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12319986c#about,Rosemonde Gérard,1866,1954
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb140102652#about,Haydn Wood,1882,1959
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14016971c#about,Maurice Depret,,1933
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14016971c#about,Maurice Depret,,1933
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14016971c#about,Maurice Depret,,1933
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14161161v#about,Rubén Calzado,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14016971c#about,Maurice Depret,,1933
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14016971c#about,Maurice Depret,,1933
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14016971c#about,Maurice Depret,,1933
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12406064t#about,Reynaldo Hahn,1874,1947
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12519700m#about,Léo Delibes,1836,1891
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13893427p#about,Riccardo Drigo,1846,1930
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb138962851#about,Édouard Lalo,1823,1892
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13925048r#about,Eric Coates,1886,1957
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14791167k#about,Paul Marinier,1866,1953
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb148435408#about,Joseph Tagliafico,1821,1900
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14835660f#about,Louis Hennevé,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14835660f#about,Louis Hennevé,,
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14846902j#about,Loïsa Puget,1810,1889
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12131147d#about,Émile Augier,1820,1889
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13900121c#about,Johann Strauss,1825,1899
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12137780b#about,,1882,1971
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11905571z#about,Remy de Gourmont,1858,1915
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11921397j#about,Henri de Régnier,1864,1936
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11927975b#about,Émile Verhaeren,1855,1916
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb14826592t#about,Charles Delioux,1825,1915
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11904435k#about,Théophile Gautier,1811,1872
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11903157t#about,Paul Fort,1872,1960
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119206049#about,Jacques Prévert,1900,1977
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12110478v#about,Louis Gallet,1835,1898
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb120074932#about,Jean Passerat,1534,1602
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12007375v#about,Aleksandr Sergeevič Puškin,1799,1837
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12122829f#about,Dmitrij Sergeevič Merežkovskij,1865,1941
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb138987658#about,Sergej Vasilʹevič Rahmaninov,1873,1943
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11990391p#about,Fedor Ivanovič Tûtčev,1803,1873
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11885901c#about,Francis Carco,1886,1958
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11887103b#about,Gérard de Nerval,1808,1855
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11888978p#about,Guillaume Apollinaire,1880,1918
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb118908133#about,Pierre-Augustin Caron de Beaumarchais,1732,1799
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11891535t#about,Tristan Bernard,1866,1947
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11897143s#about,Jean Cocteau,1889,1963
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11901017t#about,Georges Duhamel,1884,1966
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11908382s#about,Max Jacob,1876,1944
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119219976#about,Arthur Rimbaud,1854,1891
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119274707#about,Paul Valéry,1871,1945
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11904091z#about,Federico García Lorca,1898,1936
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119106252#about,Jules Laforgue,1860,1887
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb12118553q#about,Georges Fourest,1864,1945
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119246079#about,William Shakespeare,1564,1616
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13895592w#about,Maurice Jarre,1924,2009
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11901665b#about,Thomas Stearns Eliot,1888,1965
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119098487#about,Heinrich von Kleist,1777,1811
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119299180#about,,1911,1970
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13891543q#about,Georges Bizet,1838,1875
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11893242r#about,Louis Bouilhet,1821,1869
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb119050769#about,Jean Giraudoux,1882,1944
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb11923760s#about,Henri Sauguet,1901,1989
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb124340101#about,Georges Auric,1899,1983
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb135149917#about,Maurice Jaubert,1900,1940
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13836393p#about,Pierre Philippe,1909,1995
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb13893103v#about,Marcel Delannoy,1898,1962
Auteur ou responsable intellectuel,http://data.bnf.fr/ark:/12148/cb138931135#about,Georges Delerue,1925,1992
